"StartDate","EndDate","Status","Progress","Duration..in.seconds.","Finished","RecordedDate","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","DistributionChannel","UserLanguage","consent","id","com.1","com.2","v.1_s","p.1_s","i.1_s","u.1_s","a.1_s","z","v.2_s","p.2_s","i.2_s","u.2_s","a.2_s","x.2_s","v.1_f","p.1_f","i.1_f","u.1_f","a.1_f","v.2_f","p.2_f","i.2_f","u.2_f","a.2_f","x.2_f","v.1_m","p.1_m","i.1_m","u.1_m","a.1_m","v.2_m","p.2_m","i.2_m","u.2_m","a.2_m","x.2_m","v.1_b","p.1_b","i.1_b","u.1_b","a.1_b","v.2_b","p.2_b","i.2_b","u.2_b","a.2_b","x.2_b","v.3_s","p.3_s","i.3_s","u.3_s","a.3_s","x.3_s","v.3_f","p.3_f","i.3_f","u.3_f","a.3_f","x.3_f","v.3_m","p.3_m","i.3_m","u.3_m","a.3_m","x.3_m","v.3_b","p.3_b","i.3_b","u.3_b","a.3_b","x.3_b","cvm","FL_209_DO","FL_130_DO","FL_178_DO","FL_259_DO","FL_332_DO","viennamessage_DO","viennarelevantcase_DO","merrickmessage_DO","merrickrelevantcase_DO","blockbustermessage_DO","blockbusterrelevantcase_DO","bikemessage_DO","bikerelevantcase_DO","viennairrelevantcase_DO","merrickirrelevantcase_DO","blockbusterirrelevantcase_DO","bikeirrelevantcase_DO"
"9/6/2024 7:35","9/6/2024 7:37","0","100","141","1","9/6/2024 7:37","","","","","anonymous","EN","1",43,"7","1","","","","","","I did not receive any lesson. The information given had little value and knowledge to me ","","","","","","","","","","","","","","","","","","3","3","2","3","3","7","6","7","7","7","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","FL_130","FL_151","","","","","","","","Q457|u.1_m|v.1_m|i.1_m|p.1_m|a.1_m","Q463|a.2_m|u.2_m|v.2_m|p.2_m|x.2_m|i.2_m","","","","","",""
"9/6/2024 7:34","9/6/2024 7:37","0","100","200","1","9/6/2024 7:37","","","","","anonymous","EN","1",44,"7","1","","","","","","Nothing, this story was way too cheap to take seriously, even if it's true.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4","3","5","5","5","","","","","","","","","","","","","","","","","","","","","","","","","2","2","2","2","2","4","2","FL_259","","","FL_288","","","","","","","","Q417|i.1_b|u.1_b|a.1_b|p.1_b|v.1_b","","","","","Q430|p.3_b|x.3_b|v.3_b|a.3_b|u.3_b|i.3_b"
"9/6/2024 7:34","9/6/2024 7:37","0","100","208","1","9/6/2024 7:37","","","","","anonymous","EN","1",45,"7","1","","","","","","Things are not what they seem from the surface","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7","6","6","6","7","","","","","","","","","","","","","","","","","","","","","","","","","3","6","2","3","5","4","1","FL_259","","","FL_288","","","","","","","","Q417|a.1_b|u.1_b|i.1_b|p.1_b|v.1_b","","","","","Q430|u.3_b|x.3_b|v.3_b|i.3_b|p.3_b|a.3_b"
"9/6/2024 7:36","9/6/2024 7:37","0","100","56","1","9/6/2024 7:37","","","","","anonymous","EN","1",46,"6","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9/6/2024 7:32","9/6/2024 7:37","0","100","321","1","9/6/2024 7:37","","","","","anonymous","EN","1",47,"7","1","","","","","","i learned that you need to recognise emerging trends and adapt in order to be successful. I think this is useful but would be more usful with examples or instructions of how to apply","","","","","","","","","","","","","","","","","","3","3","3","3","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3","3","4","3","3","4","","","","","","","2","FL_332","","","","FL_351","","","","","Q457|a.1_m|p.1_m|v.1_m|i.1_m|u.1_m","","","","","","Q470|x.3_m|p.3_m|u.3_m|v.3_m|i.3_m|a.3_m",""
"9/6/2024 7:36","9/6/2024 7:37","0","100","99","1","9/6/2024 7:37","","","","","anonymous","EN","1",48,"5","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9/6/2024 7:32","9/6/2024 7:37","0","100","297","1","9/6/2024 7:37","","","","","anonymous","EN","1",49,"7","1","5","3","4","4","4","it's hard to say","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4","4","4","2","2","4","","","","","","","","","","","","","","","","","","","1","FL_259","","","FL_260","","Q437|v.1_s|u.1_s|a.1_s|p.1_s|i.1_s","","","","","","","","Q450|i.3_s|p.3_s|a.3_s|u.3_s|x.3_s|v.3_s","","",""
"9/6/2024 7:34","9/6/2024 7:37","0","100","202","1","9/6/2024 7:37","","","","","anonymous","EN","1",50,"7","1","","","","","","to prevent damage give the handler the idea that what is being shipped is fragile cargo","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7","7","7","7","7","7","7","7","7","7","4","","","","","","","","","","","","","","","","","","","","","","","","","1","FL_178","","FL_203","","","","","","","","","Q417|p.1_b|v.1_b|i.1_b|a.1_b|u.1_b","Q423|a.2_b|i.2_b|u.2_b|v.2_b|x.2_b|p.2_b","","","",""
"9/6/2024 7:32","9/6/2024 7:37","0","100","322","1","9/6/2024 7:37","","","","","anonymous","EN","1",51,"7","1","","","","","","IVE LEARNED THAT FOR MY GOODS TO BE SHIPPED AND ARRIVE UNDAMAGED, I SHOULD STICK A FRAGILE STICKER ON THE PACKAGING.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7","7","7","7","6","","","","","","","","","","","","","","","","","","","","","","","","","4","5","5","4","5","4","1","FL_259","","","FL_288","","","","","","","","Q417|v.1_b|i.1_b|a.1_b|u.1_b|p.1_b","","","","","Q430|a.3_b|x.3_b|v.3_b|i.3_b|u.3_b|p.3_b"
"9/6/2024 7:33","9/6/2024 7:37","0","100","282","1","9/6/2024 7:37","","","","","anonymous","EN","1",52,"7","1","","","","","","While the lesson is nothing really new for me, it re-emphasized the logical idea that one needs to be aware of market trends, try to predict how they could affect your business and take appropriate action when necessary.","","","","","","","","","","","","","","","","","","3","3","2","3","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4","3","3","4","4","5","","","","","","","2","FL_259","","","FL_281","","","","","","Q457|p.1_m|a.1_m|u.1_m|v.1_m|i.1_m","","","","","","Q470|x.3_m|u.3_m|v.3_m|a.3_m|p.3_m|i.3_m",""
"9/6/2024 7:35","9/6/2024 7:37","0","100","135","1","9/6/2024 7:37","","","","","anonymous","EN","1",53,"7","1","","","","","","I only learned about the product description the other story wasn't that useful. Although I already knew about the product description one so it wasn't that useful to me personally.","","","","","","","7","5","7","5","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","2","2","2","2","4","","","","","","","","","","","","","2","FL_259","","","FL_267","","","","Q351|i.1_f|p.1_f|u.1_f|a.1_f|v.1_f","","","","","","","Q410|i.3_f|p.3_f|a.3_f|x.3_f|v.3_f|u.3_f","",""
"9/6/2024 7:33","9/6/2024 7:38","0","100","271","1","9/6/2024 7:38","","","","","anonymous","EN","1",54,"7","1","","","","","","That changing small things can make a great difference.","","","","","","","3","3","3","3","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3","3","4","2","2","4","","","","","","","","","","","","","2","FL_332","","","","FL_339","","","Q351|p.1_f|a.1_f|v.1_f|u.1_f|i.1_f","","","","","","","Q410|u.3_f|x.3_f|i.3_f|v.3_f|a.3_f|p.3_f","",""
"9/6/2024 7:33","9/6/2024 7:38","0","100","255","1","9/6/2024 7:38","","","","","anonymous","EN","1",55,"7","1","","","","","","The first post was about keeping up with business trends inorder to be successful as an entrepreneur. The second one about Blockbuster which did not purchase Netflix before it went viral and thus got bankrupt. ","","","","","","","","","","","","","","","","","","3","3","4","5","4","5","5","3","3","2","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","FL_178","","FL_197","","","","","","","Q457|u.1_m|v.1_m|i.1_m|p.1_m|a.1_m","Q463|p.2_m|x.2_m|u.2_m|i.2_m|v.2_m|a.2_m","","","","","",""
"9/6/2024 7:33","9/6/2024 7:38","0","100","277","1","9/6/2024 7:38","","","","","anonymous","EN","1",56,"7","1","","","","","","if you slightly change the description of a product, sales can increase.","","","","","","","4","4","2","5","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5","4","5","6","5","4","","","","","","","","","","","","","2","FL_332","","","","FL_339","","","Q351|u.1_f|p.1_f|i.1_f|v.1_f|a.1_f","","","","","","","Q410|u.3_f|x.3_f|i.3_f|v.3_f|p.3_f|a.3_f","",""
"9/6/2024 7:32","9/6/2024 7:38","0","100","327","1","9/6/2024 7:38","","","","","anonymous","EN","1",57,"7","1","5","3","4","3","4","I learned that even if you have evidence and proof, it is virtually meaningless without a theory too","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4","3","4","4","4","4","","","","","","","","","","","","","","","","","","","2","FL_332","","","","FL_333","Q437|a.1_s|v.1_s|p.1_s|i.1_s|u.1_s","","","","","","","","Q450|a.3_s|i.3_s|v.3_s|x.3_s|p.3_s|u.3_s","","",""
"9/6/2024 7:35","9/6/2024 7:38","0","100","148","1","9/6/2024 7:38","","","","","anonymous","EN","1",58,"7","1","","","","","","That making your packaging display something fragile, leads to less damage during delivery.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5","2","4","4","3","5","4","5","6","4","4","","","","","","","","","","","","","","","","","","","","","","","","","2","FL_178","","FL_203","","","","","","","","","Q417|i.1_b|v.1_b|u.1_b|p.1_b|a.1_b","Q423|u.2_b|x.2_b|a.2_b|i.2_b|v.2_b|p.2_b","","","",""
"9/6/2024 7:35","9/6/2024 7:38","0","100","151","1","9/6/2024 7:38","","","","","anonymous","EN","1",59,"7","1","","","","","","I learned that when businesses/industries aren’t at the forefront of innovation, they will fall behind and eventually fail. ","","","","","","","","","","","","","","","","","","4","2","2","3","6","3","2","3","3","3","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","FL_178","","FL_197","","","","","","","Q457|a.1_m|v.1_m|i.1_m|p.1_m|u.1_m","Q463|i.2_m|p.2_m|v.2_m|a.2_m|u.2_m|x.2_m","","","","","",""
"9/6/2024 7:35","9/6/2024 7:38","0","100","193","1","9/6/2024 7:38","","","","","anonymous","EN","1",60,"7","1","","","","","","The type of packaging used for a product can affect how it is treated. For example, if a parcel is perceived to be fragile it may be treated with more care.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","2","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","1","4","1","FL_332","","","","FL_357","","","","","","","Q417|v.1_b|a.1_b|p.1_b|i.1_b|u.1_b","","","","","Q430|v.3_b|i.3_b|a.3_b|p.3_b|u.3_b|x.3_b"
"9/6/2024 7:34","9/6/2024 7:38","0","100","249","1","9/6/2024 7:38","","","","","anonymous","EN","1",61,"6","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9/6/2024 7:33","9/6/2024 7:38","0","100","287","1","9/6/2024 7:38","","","","","anonymous","EN","1",62,"7","1","","","","","","I learned that I don't really need to be comfortable in every situation as not all opportunities will present themselves as comfortable","","","","","","","","","","","","","","","","","","7","7","7","7","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7","7","7","7","7","4","","","","","","","1","FL_332","","","","FL_351","","","","","Q457|p.1_m|u.1_m|a.1_m|i.1_m|v.1_m","","","","","","Q470|u.3_m|a.3_m|x.3_m|i.3_m|v.3_m|p.3_m",""
"9/6/2024 7:33","9/6/2024 7:38","0","100","326","1","9/6/2024 7:38","","","","","anonymous","EN","1",63,"7","1","","","","","","It is important to package goods in such a way that reduces dangers in shipping.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3","3","3","3","6","","","","","","","","","","","","","","","","","","","","","","","","","3","2","2","2","2","4","1","FL_332","","","","FL_357","","","","","","","Q417|a.1_b|p.1_b|i.1_b|u.1_b|v.1_b","","","","","Q430|u.3_b|v.3_b|i.3_b|a.3_b|p.3_b|x.3_b"
"9/6/2024 7:32","9/6/2024 7:38","0","100","349","1","9/6/2024 7:38","","","","","anonymous","EN","1",64,"7","1","","","","","","getting the back-story to the reason why we read the first story really tied the room together. just reading that subtle changes make a big impact on marketing doesn't mean much without context","","","","","","","3","4","3","3","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4","5","6","5","2","4","","","","","","","","","","","","","2","FL_259","","","FL_267","","","","Q351|p.1_f|i.1_f|u.1_f|v.1_f|a.1_f","","","","","","","Q410|p.3_f|u.3_f|x.3_f|a.3_f|i.3_f|v.3_f","",""
"9/6/2024 7:33","9/6/2024 7:38","0","100","323","1","9/6/2024 7:38","","","","","anonymous","EN","1",65,"7","1","5","4","5","5","3","I already knew that it was important to wash your hands and that it prevents a lot of infections if you wash your hands after touching many surfaces. What I didn't know was that in 1843 doctors didn't even know it was important to wash their hands. But since the text was short and taken out of a context that you don't find out, I didn't learn anything","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5","2","6","2","3","4","","","","","","","","","","","","","","","","","","","2","FL_259","","","FL_260","","Q437|u.1_s|p.1_s|v.1_s|i.1_s|a.1_s","","","","","","","","Q450|i.3_s|a.3_s|v.3_s|u.3_s|x.3_s|p.3_s","","",""
"9/6/2024 7:34","9/6/2024 7:38","0","100","282","1","9/6/2024 7:38","","","","","anonymous","EN","1",66,"7","1","","","","","","While the statement is true, it lacks detail. I think we tend to learn better when concrete examples are used or at least context as opposed to a whole sentence of buzz words. ","","","","","","","","","","","","","","","","","","6","4","5","5","5","6","6","6","6","6","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","FL_130","FL_151","","","","","","","","Q457|u.1_m|i.1_m|a.1_m|v.1_m|p.1_m","Q463|x.2_m|p.2_m|i.2_m|u.2_m|v.2_m|a.2_m","","","","","",""
"9/6/2024 7:35","9/6/2024 7:39","0","100","198","1","9/6/2024 7:39","","","","","anonymous","EN","1",67,"6","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9/6/2024 7:36","9/6/2024 7:39","0","100","151","1","9/6/2024 7:39","","","","","anonymous","EN","1",68,"7","1","2","2","4","3","2","I learned I shouldn't make prejudgements.","3","6","4","5","3","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","FL_130","FL_134","","","","Q437|i.1_s|u.1_s|p.1_s|a.1_s|v.1_s","Q443|p.2_s|x.2_s|u.2_s|a.2_s|v.2_s|i.2_s","","","","","","","","","",""
"9/6/2024 7:34","9/6/2024 7:39","0","100","288","1","9/6/2024 7:39","","","","","anonymous","EN","1",69,"7","1","2","2","3","2","2","I didn’t really learn much other than some guy got beat up in a mental asylum and then died to the thing he was trying to correct.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","3","4","2","2","4","","","","","","","","","","","","","","","","","","","2","FL_259","","","FL_260","","Q437|i.1_s|v.1_s|p.1_s|a.1_s|u.1_s","","","","","","","","Q450|u.3_s|i.3_s|a.3_s|v.3_s|p.3_s|x.3_s","","",""
"9/6/2024 7:36","9/6/2024 7:39","0","100","190","1","9/6/2024 7:39","","","","","anonymous","EN","1",70,"6","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9/6/2024 7:33","9/6/2024 7:39","0","100","344","1","9/6/2024 7:39","","","","","anonymous","EN","1",71,"7","1","5","5","4","5","6","It does not matter how much evidence you can present to people, it will still take underlying support from someone that they deem worthy before they can change their perspective.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5","4","6","6","4","4","","","","","","","","","","","","","","","","","","","1","FL_332","","","","FL_333","Q437|p.1_s|a.1_s|v.1_s|i.1_s|u.1_s","","","","","","","","Q450|x.3_s|v.3_s|i.3_s|u.3_s|a.3_s|p.3_s","","",""
"9/6/2024 7:33","9/6/2024 7:39","0","100","349","1","9/6/2024 7:39","","","","","anonymous","EN","1",72,"7","1","","","","","","The leson learnd is the one should always be willing to take risk for the further is unknown. ","","","","","","","","","","","","","","","","","","7","7","7","7","6","7","7","7","7","7","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","FL_178","","FL_197","","","","","","","Q457|p.1_m|i.1_m|a.1_m|v.1_m|u.1_m","Q463|a.2_m|x.2_m|i.2_m|u.2_m|v.2_m|p.2_m","","","","","",""
"9/6/2024 7:37","9/6/2024 7:39","0","100","134","1","9/6/2024 7:39","","","","","anonymous","EN","1",73,"7","1","1","1","1","1","2","even if you have compelling evidence, people want an underlying theory","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5","4","5","5","5","4","","","","","","","","","","","","","","","","","","","2","FL_332","","","","FL_333","Q437|a.1_s|i.1_s|v.1_s|u.1_s|p.1_s","","","","","","","","Q450|p.3_s|v.3_s|i.3_s|x.3_s|a.3_s|u.3_s","","",""
"9/6/2024 7:34","9/6/2024 7:39","0","100","318","1","9/6/2024 7:39","","","","","anonymous","EN","1",74,"7","1","2","1","1","4","2","i did not learn anything, probably because i do not agree with the statement","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4","2","4","3","3","4","","","","","","","","","","","","","","","","","","","2","FL_332","","","","FL_333","Q437|u.1_s|a.1_s|i.1_s|p.1_s|v.1_s","","","","","","","","Q450|p.3_s|x.3_s|v.3_s|i.3_s|a.3_s|u.3_s","","",""
"9/6/2024 7:35","9/6/2024 7:40","0","100","254","1","9/6/2024 7:40","","","","","anonymous","EN","1",75,"7","1","","","","","","It all depends on how you deliver the message, not the message you deliver.","","","","","","","2","1","2","4","2","1","3","1","1","1","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","FL_178","","FL_185","","","","","Q351|u.1_f|i.1_f|v.1_f|p.1_f|a.1_f","Q364|v.2_f|a.2_f|u.2_f|i.2_f|p.2_f|x.2_f","","","","","","","",""
"9/6/2024 7:35","9/6/2024 7:40","0","100","271","1","9/6/2024 7:40","","","","","anonymous","EN","1",76,"7","1","","","","","","I learned that there is valuable information for a CEO in the customer reviews and that it pays off to listen to the customer.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4","5","5","6","4","","","","","","","","","","","","","","","","","","","","","","","","","1","1","2","2","2","4","1","FL_259","","","FL_288","","","","","","","","Q417|u.1_b|i.1_b|a.1_b|v.1_b|p.1_b","","","","","Q430|x.3_b|v.3_b|p.3_b|u.3_b|a.3_b|i.3_b"
"9/6/2024 7:35","9/6/2024 7:40","0","100","297","1","9/6/2024 7:40","","","","","anonymous","EN","1",77,"7","1","","","","","","Something which can be applied to alot just a small change in description on anything can have a massive cuange","","","","","","","5","3","6","4","5","3","3","3","3","4","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","FL_130","FL_136","","","","","","Q351|i.1_f|a.1_f|p.1_f|v.1_f|u.1_f","Q364|u.2_f|v.2_f|p.2_f|i.2_f|x.2_f|a.2_f","","","","","","","",""
"9/6/2024 7:34","9/6/2024 7:40","0","100","348","1","9/6/2024 7:40","","","","","anonymous","EN","1",78,"7","1","","","","","","One must pay attention to detail that you put on product description since subtle or slight variations may result in consumer dissatisfaction","","","","","","","5","6","5","6","5","6","6","7","6","6","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","FL_178","","FL_185","","","","","Q351|u.1_f|v.1_f|p.1_f|a.1_f|i.1_f","Q364|i.2_f|a.2_f|u.2_f|v.2_f|x.2_f|p.2_f","","","","","","","",""
"9/6/2024 7:34","9/6/2024 7:40","0","100","359","1","9/6/2024 7:40","","","","","anonymous","EN","1",79,"7","1","5","5","6","5","6","CONVISING PEOPLE OF SOMETHING IS HARDER THEN YOU THINK. AND YOU MIGHT HAVE TO GO OUT YOUR WAY TO PROVE YOUR THEORY","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5","4","5","5","6","4","","","","","","","","","","","","","","","","","","","1","FL_259","","","FL_260","","Q437|p.1_s|i.1_s|a.1_s|u.1_s|v.1_s","","","","","","","","Q450|a.3_s|u.3_s|x.3_s|v.3_s|i.3_s|p.3_s","","",""
"9/6/2024 7:35","9/6/2024 7:40","0","100","280","1","9/6/2024 7:40","","","","","anonymous","EN","1",80,"7","1","2","2","4","3","3","learnt that more information is better for learning and ""less is more"" for learning is mostly incorrect. ","6","5","5","5","5","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","FL_178","","FL_179","","","Q437|i.1_s|u.1_s|p.1_s|a.1_s|v.1_s","Q443|u.2_s|i.2_s|v.2_s|a.2_s|x.2_s|p.2_s","","","","","","","","","",""
"9/6/2024 7:34","9/6/2024 7:40","0","100","388","1","9/6/2024 7:40","","","","","anonymous","EN","1",81,"7","1","","","","","","Both example texts provided the same information with different levels of insight. The text in product packaging has a direct correlation with number of sales, even when the product remains the same.","","","","","","","1","1","2","2","2","2","1","2","1","1","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","FL_178","","FL_185","","","","","Q351|u.1_f|a.1_f|i.1_f|v.1_f|p.1_f","Q364|i.2_f|v.2_f|p.2_f|x.2_f|a.2_f|u.2_f","","","","","","","",""
"9/6/2024 7:33","9/6/2024 7:40","0","100","427","1","9/6/2024 7:40","","","","","anonymous","EN","1",82,"7","1","","","","","","Ypu have to adapt to achieve ","","","","","","","","","","","","","","","","","","3","3","4","4","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","2","2","3","2","4","","","","","","","1","FL_259","","","FL_281","","","","","","Q457|u.1_m|i.1_m|p.1_m|v.1_m|a.1_m","","","","","","Q470|a.3_m|v.3_m|i.3_m|u.3_m|p.3_m|x.3_m",""
"9/6/2024 7:35","9/6/2024 7:41","0","100","332","1","9/6/2024 7:41","","","","","anonymous","EN","1",83,"7","1","","","","","","The insight tells us that we need to learn trends, howver, a detailed and expanded explanation on what trends to follow and how to utilise trends to better ourselves would've improved the lesson","","","","","","","","","","","","","","","","","","5","3","4","6","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6","5","6","6","6","4","","","","","","","2","FL_332","","","","FL_351","","","","","Q457|u.1_m|i.1_m|v.1_m|a.1_m|p.1_m","","","","","","Q470|a.3_m|v.3_m|i.3_m|x.3_m|p.3_m|u.3_m",""
